Borough Name,Job Type,Permit Type,Job-Permit,Job Number,BIN Number,Permit Filing Status (Raw),Permit Sequence Number Max Flag,Permit Filing Status,Permit Sub Type,Site License Class,Site Safety Manager Last Name,Site License Class,Permit Superintendent License Type,Permit Superintendent Last Name,Count Permits,Chute,Fence,Supported Scaffold,Sidewalk Shed,Sidewalk Shed/Linear Feet,Other Equipment Flag,EQ Other Description,Construction Material,Boiler Flag,Fire Alarm  Flag,Fuel Burning Flag,Fuel Storage Flag,Fire Suppression Flag,Mechanical Flag,Plumbing Flag,Standpipe Flag,Sprinkler Flag,Construction Equipment Flag,General Construction Flag,Other Flag,Curb Cut Flag,Antennae Flag,Landscape Flag,Builders Pvmt Plan Flag,Fire Protection Plan Flag,Marquee Flag,OT Description,Enlargement Flag (Yes/No),Facade Alteration,D_DATE,Estimated Job Cost
Queens,A2,EW,3. A2,421419218,4431410,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/19/2017,211890
Manhattan,A2,EW,3. A2,122999657,1043874,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/20/2017,24709
Manhattan,A2,EW,3. A2,122998863,1049261,R,Y,Renewed,OT,MM,LUTHER,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/20/2017,135915
Manhattan,A2,EW,3. A2,122998863,1049261,I,N,Initial Permit,OT,MM,DEWEY,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/20/2017,135915
Bronx,A2,EW,3. A2,220578462,2000968,I,Y,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/20/2017,8865422
Manhattan,A2,EW,3. A2,123000563,1046259,I,N,Initial Permit,OT,MM,PANKOVIC,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/23/2017,84640
Manhattan,A2,EW,3. A2,123000563,1046259,R,Y,Renewed,OT,MM,PANKOVIC,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/23/2017,84640
Manhattan,A2,EW,3. A2,122978411,1014418,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/24/2017,100000
Manhattan,A2,EW,3. A2,123011070,1053503,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/24/2017,730000
Manhattan,A2,EW,3. A2,123011070,1053503,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/24/2017,730000
Brooklyn,A1,AL,2. A1,321184142,3017280,I,N,Initial Permit,,,,,SU,VAN SISE,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/24/2017,650000
Brooklyn,A1,AL,2. A1,321184142,3017280,R,Y,Renewed,,,,,SU,VAN SISE,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/24/2017,650000
Queens,A1,AL,2. A1,420659068,4258295,I,Y,Initial Permit,,MM,RENEAUD,MM,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/24/2017,253260
Manhattan,A2,EW,3. A2,123001777,1032593,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/25/2017,13500
Manhattan,A2,EW,3. A2,123001679,1032594,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/25/2017,13500
Manhattan,A2,EW,3. A2,123001857,1037556,I,Y,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/25/2017,590000
Brooklyn,A1,AL,2. A1,321508347,3147319,I,Y,Initial Permit,,,,,SU,SAN MIGUEL,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/25/2017,209000
Queens,A1,AL,2. A1,421418861,4016574,I,Y,Initial Permit,,,,,SU,BORDONE,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/25/2017,93240
Queens,A2,EW,3. A2,421420625,4049786,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/25/2017,30000
Queens,A1,AL,2. A1,421403467,4141346,I,N,Initial Permit,,,,,SU,MARKOS,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/25/2017,71000
Queens,A1,AL,2. A1,421403467,4141346,R,Y,Renewed,,,,,SU,CHAO,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/25/2017,71000
Manhattan,A2,EW,3. A2,123004266,1004150,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/26/2017,1500
Manhattan,A2,EW,3. A2,123004266,1004150,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/26/2017,1500
Manhattan,A2,EW,3. A2,140598743,1027061,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/26/2017,30000
Manhattan,A2,EW,3. A2,140598743,1027061,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/26/2017,30000
Queens,A1,AL,2. A1,421426353,4250079,I,Y,Initial Permit,,,,,SU,SINGH,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/26/2017,93750
Manhattan,A2,EW,3. A2,122874014,1016876,I,Y,Initial Permit,OT,MM,SCOTT III,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/27/2017,142100
Manhattan,A2,EW,3. A2,122915621,1065006,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/27/2017,809559
Manhattan,A2,EW,3. A2,122915621,1065006,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/27/2017,809559
Manhattan,A2,EW,3. A2,122890933,1077923,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,,X,,,,,,,FACADE,No,Y,1/27/2017,2000
Manhattan,A2,EQ,3. A2,122890933,1077923,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,,X,,,,,,,FACADE,No,Y,1/27/2017,2000
Brooklyn,A2,EW,3. A2,340460361,3179260,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/27/2017,75000
Queens,A1,AL,2. A1,421427067,4275185,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/27/2017,104000
Manhattan,A2,EQ,3. A2,123008832,1013735,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/30/2017,96050
Manhattan,A2,EW,3. A2,123008832,1013735,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/30/2017,96050
Manhattan,A2,EW,3. A2,122994117,1020598,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/30/2017,68310
Bronx,A2,EW,3. A2,220540957,2046201,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/30/2017,374175
Manhattan,A2,EW,3. A2,122992645,1033227,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/31/2017,122345
Manhattan,A2,EW,3. A2,122916354,1041378,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/31/2017,141600
Manhattan,A2,EW,3. A2,123004532,1045271,I,Y,Initial Permit,OT,MM,BROWN,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,1/31/2017,61540
Bronx,A2,EW,3. A2,240171817,2097299,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,27950
Brooklyn,A2,EW,3. A2,321517925,3028018,I,N,Initial Permit,OT,,,,SU,JASIONEK,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,1850000
Brooklyn,A2,EW,3. A2,321517925,3028018,R,Y,eRenewed,OT,,,,SU,JASIONEK,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,1850000
Brooklyn,A1,AL,2. A1,321516267,3327736,I,Y,Initial Permit,,,,,SU,SPITZ,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/31/2017,403000
Queens,A1,AL,2. A1,421414188,4127915,I,Y,Initial Permit,,,,,SU,YE,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,1/31/2017,297124
Queens,A2,EW,3. A2,440380954,4314648,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,37500
Queens,A2,EQ,3. A2,440380954,4314648,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,37500
Queens,A2,PL,3. A2,440380954,4314648,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,1/31/2017,37500
Manhattan,A2,EW,3. A2,123010428,1047074,I,Y,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/1/2017,87300
Manhattan,A2,EW,3. A2,123011007,1077753,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE REPAIR,No,Y,2/1/2017,47340
Queens,A1,AL,2. A1,421427502,4291950,I,Y,Initial Permit,,,,,SU,CHEN,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,X,,,,,,GEN. CONSTR.,Yes,Y,2/1/2017,400000
Manhattan,A2,EW,3. A2,123012202,1032698,I,Y,Initial Permit,OT,MM,PANKOVIC,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/2/2017,50000
Manhattan,A3,EQ,4. A3,122950244,1048700,I,Y,Initial Permit,SF,,,,,,0,,,Y,,0,,,WOOD AND STEEL,,,,,,,,,,X,,,,,,,,,,No,Y,2/2/2017,0
Brooklyn,A1,AL,2. A1,321509275,3337291,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/2/2017,2341581
Queens,A2,EW,3. A2,421365524,4037472,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/2/2017,30000
Manhattan,A2,EQ,3. A2,123013577,1006516,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/3/2017,10000
Manhattan,A2,EW,3. A2,123013577,1006516,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/3/2017,10000
Brooklyn,A2,PL,3. A2,340469442,3007124,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/3/2017,91000
Brooklyn,A2,EW,3. A2,340469442,3007124,I,Y,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/3/2017,91000
Brooklyn,A2,EW,3. A2,340469442,3007124,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/3/2017,91000
Queens,A1,AL,2. A1,421429742,4140853,I,N,Initial Permit,,,,,SU,WU,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,X,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/3/2017,179829
Queens,A1,AL,2. A1,421429742,4140853,R,Y,Renewed,,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,X,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/3/2017,179829
Queens,A1,AL,2. A1,421428930,4178254,I,Y,Initial Permit,,,,,SU,KATARU,0,,Y,,,0,,,WOOD-METAL,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/3/2017,100000
Queens,A1,AL,2. A1,421424079,4256975,R,Y,Renewed,,,,,SU,SINGH BAWA,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,X,,,,,,GEN. CONSTR.,Yes,Y,2/3/2017,270728
Queens,A1,AL,2. A1,421424079,4256975,I,N,Initial Permit,,,,,SU,HASSAN,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,X,,,,,,GEN. CONSTR.,Yes,Y,2/3/2017,270728
Staten Island,A2,EW,3. A2,520291611,5106870,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/3/2017,372000
Staten Island,A2,EW,3. A2,520291611,5106870,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/3/2017,372000
Manhattan,A2,EW,3. A2,122975520,1023757,I,Y,Initial Permit,OT,MM,MENOTTI,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/6/2017,300000
Manhattan,A2,EQ,3. A2,123013112,1036231,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/6/2017,22660
Manhattan,A2,EW,3. A2,123013112,1036231,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,,,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/6/2017,22660
Manhattan,A2,EW,3. A2,140599591,1086955,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/6/2017,30000
Queens,A1,AL,2. A1,421428299,4141764,I,Y,Initial Permit,,,,,SU,MARKOS,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/6/2017,56000
Manhattan,A2,EW,3. A2,123015316,1028637,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,STRUCTURAL,No,Y,2/7/2017,5000
Manhattan,A2,EW,3. A2,123015334,1063463,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/7/2017,119112
Queens,A2,EW,3. A2,421330795,4444178,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/7/2017,500000
Queens,A2,EW,3. A2,421421848,4444179,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/7/2017,300000
Manhattan,A2,EW,3. A2,123004890,1027031,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,95000
Manhattan,A2,EW,3. A2,123017323,1048908,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,30000
Manhattan,A2,EW,3. A2,123017323,1048908,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,30000
Manhattan,A2,EW,3. A2,123017314,1083915,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,30000
Manhattan,A2,EW,3. A2,123017314,1083915,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,30000
Manhattan,A2,EW,3. A2,123017305,1083916,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,45000
Manhattan,A2,EW,3. A2,123017305,1083916,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,45000
Bronx,A2,EW,3. A2,220527240,2083275,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/8/2017,33844
Brooklyn,A2,EW,3. A2,321523721,3003016,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/8/2017,7000
Brooklyn,A2,EW,3. A2,321523035,3049737,I,Y,Initial Permit,OT,,,,SU,SADYKOV,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,SOE/STRUCTURAL,No,Y,2/8/2017,180000
Brooklyn,A1,AL,2. A1,321184543,3177396,I,Y,Initial Permit,,,,,SU,PAUL,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/8/2017,633236
Manhattan,A2,EW,3. A2,123013416,1043142,I,Y,Initial Permit,OT,MM,FERNANDEZ,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,41500
Manhattan,A2,EW,3. A2,123013434,1044390,I,N,Initial Permit,OT,MM,AMATO,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,1608750
Manhattan,A2,EW,3. A2,123013434,1044390,R,N,Renewed,OT,MM,CRUZ-ALFANO,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,1608750
Manhattan,A2,EW,3. A2,123013434,1044390,R,Y,eRenewed,OT,,CRUZ-ALFANO,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,1608750
Manhattan,A2,EW,3. A2,123013425,1086548,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,102550
Brooklyn,A2,EQ,3. A2,321523936,3068981,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD PANELS,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/9/2017,121000
Brooklyn,A2,PL,3. A2,321523936,3068981,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,PLYWOOD PANELS,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/9/2017,121000
Brooklyn,A2,EW,3. A2,321523936,3068981,I,Y,Initial Permit,OT,,,,SU,PERES,0,,Y,,,0,,,PLYWOOD PANELS,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/9/2017,121000
Brooklyn,A2,EW,3. A2,340466846,3187138,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,44800
Brooklyn,A2,EW,3. A2,340466864,3342992,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,44800
Brooklyn,A2,EW,3. A2,340466873,3342993,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,44800
Brooklyn,A2,EW,3. A2,340466891,3342994,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,44800
Brooklyn,A2,EW,3. A2,340466882,3342995,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/9/2017,44800
Manhattan,A2,EW,3. A2,123017895,1006105,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,43000
Manhattan,A2,EW,3. A2,140604763,1018215,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/10/2017,73488
Manhattan,A2,EW,3. A2,123008100,1046310,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/10/2017,30000
Brooklyn,A2,EW,3. A2,340471448,3193599,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,52500
Brooklyn,A2,EW,3. A2,340471448,3193599,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,52500
Brooklyn,A2,PL,3. A2,340471448,3193599,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,52500
Queens,A2,EW,3. A2,421264679,4274024,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,86000
Queens,A2,EW,3. A2,421264679,4274024,I,N,Initial Permit,OT,,,,SU,WALTERS,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/10/2017,86000
Manhattan,A2,EW,3. A2,123019759,1015239,I,N,Initial Permit,OT,MM,PETRIE,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,256670
Manhattan,A2,EW,3. A2,123019759,1015239,R,Y,Renewed,OT,MM,PETRIE,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,256670
Manhattan,A2,EW,3. A2,123004499,1076168,R,Y,Renewed,OT,MM,CRUZ-ALFANO,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/13/2017,421075
Manhattan,A2,EW,3. A2,123004499,1076168,I,N,Initial Permit,OT,MM,CRUZ-ALFANO,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/13/2017,421075
Manhattan,A2,EW,3. A2,123019189,1076229,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,544521
Brooklyn,A2,EW,3. A2,321421699,3055376,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/13/2017,612609
Queens,A2,EW,3. A2,440373720,4036837,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,294420
Queens,A2,EW,3. A2,440373784,4036854,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,202474
Queens,A2,EW,3. A2,440373702,4037122,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/13/2017,61555
Manhattan,A2,EW,3. A2,122977868,1018131,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,AR,No,Y,2/14/2017,115776
Manhattan,A2,EW,3. A2,122977868,1018131,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,AR,No,Y,2/14/2017,115776
Manhattan,A2,EW,3. A2,123020408,1038671,I,Y,Initial Permit,OT,MM,MENOTTI,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/14/2017,85250
Brooklyn,A2,EW,3. A2,320695164,3107786,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,STRUCTURAL,No,Y,2/14/2017,100000
Queens,A2,EW,3. A2,421432033,4034811,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/14/2017,72000
Queens,A2,EW,3. A2,421432033,4034811,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/14/2017,72000
Queens,A2,PL,3. A2,421432033,4034811,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/14/2017,72000
Queens,A2,EQ,3. A2,421432033,4034811,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,2/14/2017,72000
Queens,A2,EW,3. A2,421432916,4072143,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/14/2017,41525
Queens,A2,EW,3. A2,421432916,4072143,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,2/14/2017,41525
Brooklyn,A1,AL,2. A1,321460101,3015427,R,Y,Renewed,,,,,SU,ROSS,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/16/2017,263000
Brooklyn,A1,AL,2. A1,321460101,3015427,I,N,Initial Permit,,,,,SU,ROSS,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,2/16/2017,263000
